Start,End,Cycle,Line,Equipment,Part,Parameter,Expected_value_min,Expected_value_max,Value,Date
4:00:00 PM,6:00:00 PM,17,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Inlet Temp,147,153,144.53,NULL
4:00:00 PM,6:00:00 PM,17,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Outlet Temp,136,145,138.1,NULL
4:00:00 PM,6:00:00 PM,17,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Velocity,30,30,30.27,NULL
4:00:00 PM,6:00:00 PM,17,Sanitization Line 2,Steam Sep Cyclone,Steam Sep Blower,Steam Sep Line Temp,115,125,119.59,NULL
4:00:00 PM,6:00:00 PM,17,Sanitization Line 2,Steam Sep Cyclone,Steam Sep Rotary Valve,Steam Sep Line Temp,115,125,122.49,NULL
4:00:00 PM,6:00:00 PM,17,Sanitization Line 2,Cooling Cyclone,Cooling Rotary Valve,Cooling Air,63,125,118.68,NULL
4:00:00 PM,6:00:00 PM,17,Sanitization Line 2,Cooling Cyclone,Cooling Blower,Cooling Air,63,125,124.17,NULL
4:00:00 PM,6:00:00 PM,17,Sanitization Line 2,Product Screener,Screening Rotary Valve,Temperature,100,110,105.78,NULL
4:00:00 PM,6:00:00 PM,17,Sanitization Line 2,Product Screener,Screening Rotary Valve,Vibrations,5,15,6.27,NULL
4:00:00 PM,6:00:00 PM,17,Sanitization Line 2,Product Screener,Transfer Blower,Transfer Cool Air Temp,40,125,111.73,NULL
4:00:00 PM,6:00:00 PM,17,Sanitization Line 2,Super Heater,Steam Circulation Blower 1,Steam Sep Line Temp,115,125,117.36,NULL
4:00:00 PM,6:00:00 PM,17,Sanitization Line 2,Super Heater,Steam Circulation Blower 2,Steam Sep Line Temp,115,125,115.34,NULL
6:00:00 PM,8:00:00 PM,18,Sanitization Line 2,Raw Material Bin,Raw Material Rotary Valve,Vibrations,5,15,11.23,NULL
6:00:00 PM,8:00:00 PM,18,Sanitization Line 2,Raw Material Bin,Husk Feed Screw,Feed Rate,1000,2000,1863.46,NULL
6:00:00 PM,8:00:00 PM,18,Sanitization Line 2,Raw Material Bin,Husk Feed Screw,Vibrations,5,15,12.49,NULL
6:00:00 PM,8:00:00 PM,18,Sanitization Line 2,Raw Material Bin,Raw Material Chamber,Temperature,100,110,106.64,NULL
6:00:00 PM,8:00:00 PM,18,Sanitization Line 2,Raw Material Bin,2nd Stage Feed Screw,Temperature,100,110,105,NULL
6:00:00 PM,8:00:00 PM,18,Sanitization Line 2,Raw Material Bin,2nd Stage Feed Screw,Vibrations,5,15,10.27,NULL
6:00:00 PM,8:00:00 PM,18,Sanitization Line 2,Steam Cyclone,Husk Inlet HPRV,Steam Inlet Temp,147,153,147.44,NULL
6:00:00 PM,8:00:00 PM,18,Sanitization Line 2,Steam Cyclone,Husk Outlet HPRV,Steam Outlet Temp,136,145,142.9,NULL
6:00:00 PM,8:00:00 PM,18,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Pressure,2.7,2.7,2.98,NULL
6:00:00 PM,8:00:00 PM,18,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Inlet Temp,147,153,153.89,NULL
6:00:00 PM,8:00:00 PM,18,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Outlet Temp,136,145,138.19,NULL
6:00:00 PM,8:00:00 PM,18,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Velocity,30,30,30.28,NULL
6:00:00 PM,8:00:00 PM,18,Sanitization Line 2,Steam Sep Cyclone,Steam Sep Blower,Steam Sep Line Temp,115,125,123.75,NULL
6:00:00 PM,8:00:00 PM,18,Sanitization Line 2,Steam Sep Cyclone,Steam Sep Rotary Valve,Steam Sep Line Temp,115,125,115.41,NULL
6:00:00 PM,8:00:00 PM,18,Sanitization Line 2,Cooling Cyclone,Cooling Rotary Valve,Cooling Air,63,125,65.22,NULL
6:00:00 PM,8:00:00 PM,18,Sanitization Line 2,Cooling Cyclone,Cooling Blower,Cooling Air,63,125,113.66,NULL
6:00:00 PM,8:00:00 PM,18,Sanitization Line 2,Product Screener,Screening Rotary Valve,Temperature,100,110,106.46,NULL
6:00:00 PM,8:00:00 PM,18,Sanitization Line 2,Product Screener,Screening Rotary Valve,Vibrations,5,15,14.65,NULL
6:00:00 PM,8:00:00 PM,18,Sanitization Line 2,Product Screener,Transfer Blower,Transfer Cool Air Temp,40,125,105.95,NULL
6:00:00 PM,8:00:00 PM,18,Sanitization Line 2,Super Heater,Steam Circulation Blower 1,Steam Sep Line Temp,115,125,124.78,NULL
6:00:00 PM,8:00:00 PM,18,Sanitization Line 2,Super Heater,Steam Circulation Blower 2,Steam Sep Line Temp,115,125,123.52,NULL
8:00:00 PM,10:00:00 PM,19,Sanitization Line 2,Raw Material Bin,Raw Material Rotary Valve,Vibrations,5,15,11.58,NULL
8:00:00 PM,10:00:00 PM,19,Sanitization Line 2,Raw Material Bin,Husk Feed Screw,Feed Rate,1000,2000,2002.91,NULL
8:00:00 PM,10:00:00 PM,19,Sanitization Line 2,Raw Material Bin,Husk Feed Screw,Vibrations,5,15,13.27,NULL
8:00:00 PM,10:00:00 PM,19,Sanitization Line 2,Raw Material Bin,Raw Material Chamber,Temperature,100,110,103.73,NULL
8:00:00 PM,10:00:00 PM,19,Sanitization Line 2,Raw Material Bin,2nd Stage Feed Screw,Temperature,100,110,107.13,NULL
8:00:00 PM,10:00:00 PM,19,Sanitization Line 2,Raw Material Bin,2nd Stage Feed Screw,Vibrations,5,15,13.76,NULL
8:00:00 PM,10:00:00 PM,19,Sanitization Line 2,Steam Cyclone,Husk Inlet HPRV,Steam Inlet Temp,147,153,150.41,NULL
8:00:00 PM,10:00:00 PM,19,Sanitization Line 2,Steam Cyclone,Husk Outlet HPRV,Steam Outlet Temp,136,145,140.58,NULL
8:00:00 PM,10:00:00 PM,19,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Pressure,2.7,2.7,2.99,NULL
8:00:00 PM,10:00:00 PM,19,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Inlet Temp,147,153,144.94,NULL
8:00:00 PM,10:00:00 PM,19,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Outlet Temp,136,145,147.05,NULL
8:00:00 PM,10:00:00 PM,19,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Velocity,30,30,30.29,NULL
8:00:00 PM,10:00:00 PM,19,Sanitization Line 2,Steam Sep Cyclone,Steam Sep Blower,Steam Sep Line Temp,115,125,116.66,NULL
8:00:00 PM,10:00:00 PM,19,Sanitization Line 2,Steam Sep Cyclone,Steam Sep Rotary Valve,Steam Sep Line Temp,115,125,118.08,NULL
8:00:00 PM,10:00:00 PM,19,Sanitization Line 2,Cooling Cyclone,Cooling Rotary Valve,Cooling Air,63,125,120.32,NULL
8:00:00 PM,10:00:00 PM,19,Sanitization Line 2,Cooling Cyclone,Cooling Blower,Cooling Air,63,125,99.38,NULL
8:00:00 PM,10:00:00 PM,19,Sanitization Line 2,Product Screener,Screening Rotary Valve,Temperature,100,110,107.48,NULL
8:00:00 PM,10:00:00 PM,19,Sanitization Line 2,Product Screener,Screening Rotary Valve,Vibrations,5,15,8.94,NULL
8:00:00 PM,10:00:00 PM,19,Sanitization Line 2,Product Screener,Transfer Blower,Transfer Cool Air Temp,40,125,59.35,NULL
8:00:00 PM,10:00:00 PM,19,Sanitization Line 2,Super Heater,Steam Circulation Blower 1,Steam Sep Line Temp,115,125,117.81,NULL
8:00:00 PM,10:00:00 PM,19,Sanitization Line 2,Super Heater,Steam Circulation Blower 2,Steam Sep Line Temp,115,125,117.43,NULL
10:00:00 PM,12:00:00 AM,20,Sanitization Line 2,Raw Material Bin,Raw Material Rotary Valve,Vibrations,5,15,10.21,NULL
10:00:00 PM,12:00:00 AM,20,Sanitization Line 2,Raw Material Bin,Husk Feed Screw,Feed Rate,1000,2000,1477.88,NULL
10:00:00 PM,12:00:00 AM,20,Sanitization Line 2,Raw Material Bin,Husk Feed Screw,Vibrations,5,15,17.53,NULL
10:00:00 PM,12:00:00 AM,20,Sanitization Line 2,Raw Material Bin,Raw Material Chamber,Temperature,100,110,104.89,NULL
10:00:00 PM,12:00:00 AM,20,Sanitization Line 2,Raw Material Bin,2nd Stage Feed Screw,Temperature,100,110,109.96,NULL
10:00:00 PM,12:00:00 AM,20,Sanitization Line 2,Raw Material Bin,2nd Stage Feed Screw,Vibrations,5,15,14.76,NULL
10:00:00 PM,12:00:00 AM,20,Sanitization Line 2,Steam Cyclone,Husk Inlet HPRV,Steam Inlet Temp,147,153,147.05,NULL
10:00:00 PM,12:00:00 AM,20,Sanitization Line 2,Steam Cyclone,Husk Outlet HPRV,Steam Outlet Temp,136,145,141.39,NULL
10:00:00 PM,12:00:00 AM,20,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Pressure,2.7,2.7,2.4,NULL
10:00:00 PM,12:00:00 AM,20,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Inlet Temp,147,153,149.26,NULL
10:00:00 PM,12:00:00 AM,20,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Outlet Temp,136,145,145.72,NULL
10:00:00 PM,12:00:00 AM,20,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Velocity,30,30,29.7,NULL
10:00:00 PM,12:00:00 AM,20,Sanitization Line 2,Steam Sep Cyclone,Steam Sep Blower,Steam Sep Line Temp,115,125,123.25,NULL
10:00:00 PM,12:00:00 AM,20,Sanitization Line 2,Steam Sep Cyclone,Steam Sep Rotary Valve,Steam Sep Line Temp,115,125,121.65,NULL
10:00:00 PM,12:00:00 AM,20,Sanitization Line 2,Cooling Cyclone,Cooling Rotary Valve,Cooling Air,63,125,85.15,NULL
10:00:00 PM,12:00:00 AM,20,Sanitization Line 2,Cooling Cyclone,Cooling Blower,Cooling Air,63,125,96.96,NULL
10:00:00 PM,12:00:00 AM,20,Sanitization Line 2,Product Screener,Screening Rotary Valve,Temperature,100,110,109.41,NULL
10:00:00 PM,12:00:00 AM,20,Sanitization Line 2,Product Screener,Screening Rotary Valve,Vibrations,5,15,14.4,NULL
10:00:00 PM,12:00:00 AM,20,Sanitization Line 2,Product Screener,Transfer Blower,Transfer Cool Air Temp,40,125,106.27,NULL
10:00:00 PM,12:00:00 AM,20,Sanitization Line 2,Super Heater,Steam Circulation Blower 1,Steam Sep Line Temp,115,125,121.33,NULL
10:00:00 PM,12:00:00 AM,20,Sanitization Line 2,Super Heater,Steam Circulation Blower 2,Steam Sep Line Temp,115,125,116.64,NULL
12:00:00 AM,2:00:00 AM,21,Sanitization Line 2,Raw Material Bin,Raw Material Rotary Valve,Vibrations,5,15,5.53,NULL
12:00:00 AM,2:00:00 AM,21,Sanitization Line 2,Raw Material Bin,Husk Feed Screw,Feed Rate,1000,2000,1523.69,NULL
12:00:00 AM,2:00:00 AM,21,Sanitization Line 2,Raw Material Bin,Husk Feed Screw,Vibrations,5,15,13.1,NULL
12:00:00 AM,2:00:00 AM,21,Sanitization Line 2,Raw Material Bin,Raw Material Chamber,Temperature,100,110,106.74,NULL
12:00:00 AM,2:00:00 AM,21,Sanitization Line 2,Raw Material Bin,2nd Stage Feed Screw,Temperature,100,110,105.85,NULL
12:00:00 AM,2:00:00 AM,21,Sanitization Line 2,Raw Material Bin,2nd Stage Feed Screw,Vibrations,5,15,12.23,NULL
12:00:00 AM,2:00:00 AM,21,Sanitization Line 2,Steam Cyclone,Husk Inlet HPRV,Steam Inlet Temp,147,153,150.85,NULL
12:00:00 AM,2:00:00 AM,21,Sanitization Line 2,Steam Cyclone,Husk Outlet HPRV,Steam Outlet Temp,136,145,140.52,NULL
12:00:00 AM,2:00:00 AM,21,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Pressure,2.7,2.7,3.01,NULL
12:00:00 AM,2:00:00 AM,21,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Inlet Temp,147,153,155.94,NULL
12:00:00 AM,2:00:00 AM,21,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Outlet Temp,136,145,135.03,NULL
12:00:00 AM,2:00:00 AM,21,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Velocity,30,30,30.31,NULL
12:00:00 AM,2:00:00 AM,21,Sanitization Line 2,Steam Sep Cyclone,Steam Sep Blower,Steam Sep Line Temp,115,125,118.03,NULL
12:00:00 AM,2:00:00 AM,21,Sanitization Line 2,Steam Sep Cyclone,Steam Sep Rotary Valve,Steam Sep Line Temp,115,125,117.77,NULL
12:00:00 AM,2:00:00 AM,21,Sanitization Line 2,Cooling Cyclone,Cooling Rotary Valve,Cooling Air,63,125,64.99,NULL
12:00:00 AM,2:00:00 AM,21,Sanitization Line 2,Cooling Cyclone,Cooling Blower,Cooling Air,63,125,70.94,NULL
12:00:00 AM,2:00:00 AM,21,Sanitization Line 2,Product Screener,Screening Rotary Valve,Temperature,100,110,109.06,NULL
12:00:00 AM,2:00:00 AM,21,Sanitization Line 2,Product Screener,Screening Rotary Valve,Vibrations,5,15,13.29,NULL
12:00:00 AM,2:00:00 AM,21,Sanitization Line 2,Product Screener,Transfer Blower,Transfer Cool Air Temp,40,125,86.86,NULL
12:00:00 AM,2:00:00 AM,21,Sanitization Line 2,Super Heater,Steam Circulation Blower 1,Steam Sep Line Temp,115,125,123.78,NULL
12:00:00 AM,2:00:00 AM,21,Sanitization Line 2,Super Heater,Steam Circulation Blower 2,Steam Sep Line Temp,115,125,117.21,NULL
2:00:00 AM,4:00:00 AM,22,Sanitization Line 2,Raw Material Bin,Raw Material Rotary Valve,Vibrations,5,15,10.51,NULL
2:00:00 AM,4:00:00 AM,22,Sanitization Line 2,Raw Material Bin,Husk Feed Screw,Feed Rate,1000,2000,1822.87,NULL
2:00:00 AM,4:00:00 AM,22,Sanitization Line 2,Raw Material Bin,Husk Feed Screw,Vibrations,5,15,16.31,NULL
2:00:00 AM,4:00:00 AM,22,Sanitization Line 2,Raw Material Bin,Raw Material Chamber,Temperature,100,110,106.64,NULL
2:00:00 AM,4:00:00 AM,22,Sanitization Line 2,Raw Material Bin,2nd Stage Feed Screw,Temperature,100,110,109.8,NULL
2:00:00 AM,4:00:00 AM,22,Sanitization Line 2,Raw Material Bin,2nd Stage Feed Screw,Vibrations,5,15,11.09,NULL
2:00:00 AM,4:00:00 AM,22,Sanitization Line 2,Steam Cyclone,Husk Inlet HPRV,Steam Inlet Temp,147,153,150.18,NULL
2:00:00 AM,4:00:00 AM,22,Sanitization Line 2,Steam Cyclone,Husk Outlet HPRV,Steam Outlet Temp,136,145,139.3,NULL
2:00:00 AM,4:00:00 AM,22,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Pressure,2.7,2.7,3.02,NULL
2:00:00 AM,4:00:00 AM,22,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Inlet Temp,147,153,147.6,NULL
2:00:00 AM,4:00:00 AM,22,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Outlet Temp,136,145,144.27,NULL
2:00:00 AM,4:00:00 AM,22,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Velocity,30,30,29.68,NULL
2:00:00 AM,4:00:00 AM,22,Sanitization Line 2,Steam Sep Cyclone,Steam Sep Blower,Steam Sep Line Temp,115,125,119.26,NULL
2:00:00 AM,4:00:00 AM,22,Sanitization Line 2,Steam Sep Cyclone,Steam Sep Rotary Valve,Steam Sep Line Temp,115,125,116.82,NULL
2:00:00 AM,4:00:00 AM,22,Sanitization Line 2,Cooling Cyclone,Cooling Rotary Valve,Cooling Air,63,125,122.04,NULL
2:00:00 AM,4:00:00 AM,22,Sanitization Line 2,Cooling Cyclone,Cooling Blower,Cooling Air,63,125,68.12,NULL
2:00:00 AM,4:00:00 AM,22,Sanitization Line 2,Product Screener,Screening Rotary Valve,Temperature,100,110,101.15,NULL
2:00:00 AM,4:00:00 AM,22,Sanitization Line 2,Product Screener,Screening Rotary Valve,Vibrations,5,15,7.8,NULL
2:00:00 AM,4:00:00 AM,22,Sanitization Line 2,Product Screener,Transfer Blower,Transfer Cool Air Temp,40,125,60.52,NULL
2:00:00 AM,4:00:00 AM,22,Sanitization Line 2,Super Heater,Steam Circulation Blower 1,Steam Sep Line Temp,115,125,116.4,NULL
2:00:00 AM,4:00:00 AM,22,Sanitization Line 2,Super Heater,Steam Circulation Blower 2,Steam Sep Line Temp,115,125,117.75,NULL
4:00:00 AM,6:00:00 AM,23,Sanitization Line 2,Raw Material Bin,Raw Material Rotary Valve,Vibrations,5,15,12.3,NULL
4:00:00 AM,6:00:00 AM,23,Sanitization Line 2,Raw Material Bin,Husk Feed Screw,Feed Rate,1000,2000,999.02,NULL
4:00:00 AM,6:00:00 AM,23,Sanitization Line 2,Raw Material Bin,Husk Feed Screw,Vibrations,5,15,15.97,NULL
4:00:00 AM,6:00:00 AM,23,Sanitization Line 2,Raw Material Bin,Raw Material Chamber,Temperature,100,110,109.48,NULL
4:00:00 AM,6:00:00 AM,23,Sanitization Line 2,Raw Material Bin,2nd Stage Feed Screw,Temperature,100,110,106.67,NULL
4:00:00 AM,6:00:00 AM,23,Sanitization Line 2,Raw Material Bin,2nd Stage Feed Screw,Vibrations,5,15,5.05,NULL
4:00:00 AM,6:00:00 AM,23,Sanitization Line 2,Steam Cyclone,Husk Inlet HPRV,Steam Inlet Temp,147,153,149.07,NULL
4:00:00 AM,6:00:00 AM,23,Sanitization Line 2,Steam Cyclone,Husk Outlet HPRV,Steam Outlet Temp,136,145,138.5,NULL
4:00:00 AM,6:00:00 AM,23,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Pressure,2.7,2.7,2.37,NULL
4:00:00 AM,6:00:00 AM,23,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Inlet Temp,147,153,150.85,NULL
4:00:00 AM,6:00:00 AM,23,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Outlet Temp,136,145,146,NULL
4:00:00 AM,6:00:00 AM,23,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Velocity,30,30,29.67,NULL
4:00:00 AM,6:00:00 AM,23,Sanitization Line 2,Steam Sep Cyclone,Steam Sep Blower,Steam Sep Line Temp,115,125,124.99,NULL
4:00:00 AM,6:00:00 AM,23,Sanitization Line 2,Steam Sep Cyclone,Steam Sep Rotary Valve,Steam Sep Line Temp,115,125,121.19,NULL
4:00:00 AM,6:00:00 AM,23,Sanitization Line 2,Cooling Cyclone,Cooling Rotary Valve,Cooling Air,63,125,99.11,NULL
4:00:00 AM,6:00:00 AM,23,Sanitization Line 2,Cooling Cyclone,Cooling Blower,Cooling Air,63,125,101.48,NULL
4:00:00 AM,6:00:00 AM,23,Sanitization Line 2,Product Screener,Screening Rotary Valve,Temperature,100,110,104.36,NULL
4:00:00 AM,6:00:00 AM,23,Sanitization Line 2,Product Screener,Screening Rotary Valve,Vibrations,5,15,10.82,NULL
4:00:00 AM,6:00:00 AM,23,Sanitization Line 2,Product Screener,Transfer Blower,Transfer Cool Air Temp,40,125,66.41,NULL
4:00:00 AM,6:00:00 AM,23,Sanitization Line 2,Super Heater,Steam Circulation Blower 1,Steam Sep Line Temp,115,125,123.04,NULL
4:00:00 AM,6:00:00 AM,23,Sanitization Line 2,Super Heater,Steam Circulation Blower 2,Steam Sep Line Temp,115,125,119.39,NULL
6:00:00 AM,8:00:00 AM,24,Sanitization Line 2,Raw Material Bin,Raw Material Rotary Valve,Vibrations,5,15,14.32,NULL
6:00:00 AM,8:00:00 AM,24,Sanitization Line 2,Raw Material Bin,Husk Feed Screw,Feed Rate,1000,2000,2002.34,NULL
6:00:00 AM,8:00:00 AM,24,Sanitization Line 2,Raw Material Bin,Husk Feed Screw,Vibrations,5,15,13.06,NULL
6:00:00 AM,8:00:00 AM,24,Sanitization Line 2,Raw Material Bin,Raw Material Chamber,Temperature,100,110,101.07,NULL
6:00:00 AM,8:00:00 AM,24,Sanitization Line 2,Raw Material Bin,2nd Stage Feed Screw,Temperature,100,110,108.43,NULL
6:00:00 AM,8:00:00 AM,24,Sanitization Line 2,Raw Material Bin,2nd Stage Feed Screw,Vibrations,5,15,10.11,NULL
6:00:00 AM,8:00:00 AM,24,Sanitization Line 2,Steam Cyclone,Husk Inlet HPRV,Steam Inlet Temp,147,153,147.72,NULL
6:00:00 AM,8:00:00 AM,24,Sanitization Line 2,Steam Cyclone,Husk Outlet HPRV,Steam Outlet Temp,136,145,137.08,NULL
6:00:00 AM,8:00:00 AM,24,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Pressure,2.7,2.7,3.04,NULL
6:00:00 AM,8:00:00 AM,24,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Inlet Temp,147,153,149.85,NULL
6:00:00 AM,8:00:00 AM,24,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Outlet Temp,136,145,137.98,NULL
6:00:00 AM,8:00:00 AM,24,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Velocity,30,30,30.34,NULL
6:00:00 AM,8:00:00 AM,24,Sanitization Line 2,Steam Sep Cyclone,Steam Sep Blower,Steam Sep Line Temp,115,125,115.95,NULL
6:00:00 AM,8:00:00 AM,24,Sanitization Line 2,Steam Sep Cyclone,Steam Sep Rotary Valve,Steam Sep Line Temp,115,125,122.65,NULL
6:00:00 AM,8:00:00 AM,24,Sanitization Line 2,Cooling Cyclone,Cooling Rotary Valve,Cooling Air,63,125,84.54,NULL
6:00:00 AM,8:00:00 AM,24,Sanitization Line 2,Cooling Cyclone,Cooling Blower,Cooling Air,63,125,87.73,NULL
6:00:00 AM,8:00:00 AM,24,Sanitization Line 2,Product Screener,Screening Rotary Valve,Temperature,100,110,104.73,NULL
6:00:00 AM,8:00:00 AM,24,Sanitization Line 2,Product Screener,Screening Rotary Valve,Vibrations,5,15,6.09,NULL
6:00:00 AM,8:00:00 AM,24,Sanitization Line 2,Product Screener,Transfer Blower,Transfer Cool Air Temp,40,125,58.31,NULL
6:00:00 AM,8:00:00 AM,24,Sanitization Line 2,Super Heater,Steam Circulation Blower 1,Steam Sep Line Temp,115,125,115.66,NULL
6:00:00 AM,8:00:00 AM,24,Sanitization Line 2,Super Heater,Steam Circulation Blower 2,Steam Sep Line Temp,115,125,124.68,NULL
8:00:00 AM,10:00:00 AM,25,Sanitization Line 2,Raw Material Bin,Raw Material Rotary Valve,Vibrations,5,15,9.9,NULL
8:00:00 AM,10:00:00 AM,25,Sanitization Line 2,Raw Material Bin,Husk Feed Screw,Feed Rate,1000,2000,1614.8,NULL
8:00:00 AM,10:00:00 AM,25,Sanitization Line 2,Raw Material Bin,Husk Feed Screw,Vibrations,5,15,16.4,NULL
8:00:00 AM,10:00:00 AM,25,Sanitization Line 2,Raw Material Bin,Raw Material Chamber,Temperature,100,110,105.11,NULL
8:00:00 AM,10:00:00 AM,25,Sanitization Line 2,Raw Material Bin,2nd Stage Feed Screw,Temperature,100,110,107.02,NULL
8:00:00 AM,10:00:00 AM,25,Sanitization Line 2,Raw Material Bin,2nd Stage Feed Screw,Vibrations,5,15,10.24,NULL
8:00:00 AM,10:00:00 AM,25,Sanitization Line 2,Steam Cyclone,Husk Inlet HPRV,Steam Inlet Temp,147,153,148.61,NULL
8:00:00 AM,10:00:00 AM,25,Sanitization Line 2,Steam Cyclone,Husk Outlet HPRV,Steam Outlet Temp,136,145,143.35,NULL
8:00:00 AM,10:00:00 AM,25,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Pressure,2.7,2.7,3.05,NULL
8:00:00 AM,10:00:00 AM,25,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Inlet Temp,147,153,144.63,NULL
8:00:00 AM,10:00:00 AM,25,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Outlet Temp,136,145,146.39,NULL
8:00:00 AM,10:00:00 AM,25,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Velocity,30,30,30.35,NULL
8:00:00 AM,10:00:00 AM,25,Sanitization Line 2,Steam Sep Cyclone,Steam Sep Blower,Steam Sep Line Temp,115,125,117.43,NULL
8:00:00 AM,10:00:00 AM,25,Sanitization Line 2,Steam Sep Cyclone,Steam Sep Rotary Valve,Steam Sep Line Temp,115,125,124.19,NULL
8:00:00 AM,10:00:00 AM,25,Sanitization Line 2,Cooling Cyclone,Cooling Rotary Valve,Cooling Air,63,125,73.05,NULL
8:00:00 AM,10:00:00 AM,25,Sanitization Line 2,Cooling Cyclone,Cooling Blower,Cooling Air,63,125,120.31,NULL
8:00:00 AM,10:00:00 AM,25,Sanitization Line 2,Product Screener,Screening Rotary Valve,Temperature,100,110,107.13,NULL
8:00:00 AM,10:00:00 AM,25,Sanitization Line 2,Product Screener,Screening Rotary Valve,Vibrations,5,15,5.38,NULL
8:00:00 AM,10:00:00 AM,25,Sanitization Line 2,Product Screener,Transfer Blower,Transfer Cool Air Temp,40,125,78.39,NULL
8:00:00 AM,10:00:00 AM,25,Sanitization Line 2,Super Heater,Steam Circulation Blower 1,Steam Sep Line Temp,115,125,119.45,NULL
8:00:00 AM,10:00:00 AM,25,Sanitization Line 2,Super Heater,Steam Circulation Blower 2,Steam Sep Line Temp,115,125,121.01,NULL
10:00:00 AM,12:00:00 PM,26,Sanitization Line 2,Raw Material Bin,Raw Material Rotary Valve,Vibrations,5,15,10.2,NULL
10:00:00 AM,12:00:00 PM,26,Sanitization Line 2,Raw Material Bin,Husk Feed Screw,Feed Rate,1000,2000,2001.26,NULL
10:00:00 AM,12:00:00 PM,26,Sanitization Line 2,Raw Material Bin,Husk Feed Screw,Vibrations,5,15,2,NULL
10:00:00 AM,12:00:00 PM,26,Sanitization Line 2,Raw Material Bin,Raw Material Chamber,Temperature,100,110,106.75,NULL
10:00:00 AM,12:00:00 PM,26,Sanitization Line 2,Raw Material Bin,2nd Stage Feed Screw,Temperature,100,110,107.71,NULL
10:00:00 AM,12:00:00 PM,26,Sanitization Line 2,Raw Material Bin,2nd Stage Feed Screw,Vibrations,5,15,5.27,NULL
10:00:00 AM,12:00:00 PM,26,Sanitization Line 2,Steam Cyclone,Husk Inlet HPRV,Steam Inlet Temp,147,153,151.34,NULL
10:00:00 AM,12:00:00 PM,26,Sanitization Line 2,Steam Cyclone,Husk Outlet HPRV,Steam Outlet Temp,136,145,142.32,NULL
10:00:00 AM,12:00:00 PM,26,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Pressure,2.7,2.7,3.06,NULL
10:00:00 AM,12:00:00 PM,26,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Inlet Temp,147,153,153.82,NULL
10:00:00 AM,12:00:00 PM,26,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Outlet Temp,136,145,134.92,NULL
10:00:00 AM,12:00:00 PM,26,Sanitization Line 2,Steam Cyclone,Steam Cyclone Chamber,Steam Velocity,30,30,30.36,NULL
10:00:00 AM,12:00:00 PM,26,Sanitization Line 2,Steam Sep Cyclone,Steam Sep Blower,Steam Sep Line Temp,115,125,124.04,NULL
10:00:00 AM,12:00:00 PM,26,Sanitization Line 2,Steam Sep Cyclone,Steam Sep Rotary Valve,Steam Sep Line Temp,115,125,122.61,NULL
10:00:00 AM,12:00:00 PM,26,Sanitization Line 2,Cooling Cyclone,Cooling Rotary Valve,Cooling Air,63,125,81.13,NULL
